season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated
10,8,2.0,2,Evan Lysacek,26.5,Anna Trebunskaya,29.05,0.0,100.0,,2,0.0,2,4.0,False,Correctly Predicted Safe,True,20.948616600790515,24.999308300395256,False,Correctly Predicted Safe,True,False
10,8,2.0,3,Erin Andrews,26.5,Maksim Chmerkoskiy,22.96,0.0,100.0,,3,0.0,3,5.0,False,Correctly Predicted Safe,True,20.948616600790515,21.954308300395258,False,Correctly Predicted Safe,True,False
10,8,4.0,4,Chad Ochocinco,22.5,Cheryl Burke,14.2,0.0,100.0,,4,0.0,4,8.0,False,Correctly Predicted Safe,True,17.786561264822133,15.993280632411066,False,Correctly Predicted Safe,True,False
10,8,5.0,5,Niecy Nash,21.5,Louis van Amstel,4.75,0.0,23.0,,5,0.77,5,10.0,True,Correctly Predicted Eliminated,True,16.99604743083004,10.87302371541502,True,Correctly Predicted Eliminated,True,True
10,9,1.0,2,Evan Lysacek,29.5,Anna Trebunskaya,35.29,0.0,100.0,,2,0.0,2,3.0,False,Correctly Predicted Safe,True,26.10619469026549,30.698097345132744,False,Correctly Predicted Safe,True,False
10,9,1.0,1,Nicole Scherzinger,29.5,Derek Hough,37.58,0.0,100.0,,1,0.0,1,2.0,False,Correctly Predicted Safe,True,26.10619469026549,31.843097345132744,False,Correctly Predicted Safe,True,False
10,9,3.0,3,Erin Andrews,28.0,Maksim Chmerkoskiy,20.75,0.0,100.0,,3,0.0,3,6.0,False,Correctly Predicted Safe,True,24.778761061946902,22.76438053097345,False,Correctly Predicted Safe,True,False
10,9,4.0,4,Chad Ochocinco,26.0,Cheryl Burke,6.39,0.0,26.98,,4,0.7302,4,8.0,True,Correctly Predicted Eliminated,True,23.008849557522122,14.699424778761061,True,Correctly Predicted Eliminated,True,True
10,10,1.0,1,Nicole Scherzinger,28.7777,Derek Hough,54.11,31.86,99.86,,1,0.3201,1,2.0,False,Correctly Predicted Safe,True,34.81193038992962,44.460965194964814,False,Correctly Predicted Safe,True,False
10,10,2.0,3,Erin Andrews,26.9998,Maksim Chmerkoskiy,9.38,0.0,34.0,,3,0.66,3,5.0,True,Correctly Predicted Eliminated,True,32.66123276502368,21.02061638251184,True,Correctly Predicted Eliminated,True,True
10,10,3.0,2,Evan Lysacek,26.8887,Anna Trebunskaya,36.51,0.14,51.14,,2,0.4901,2,5.0,True,Correctly Predicted Eliminated,True,32.5268368450467,34.518418422523354,True,Correctly Predicted Eliminated,True,True
11,1,1.0,1,Jennifer Grey,24.0,Derek Hough,11.39,0.0,99.98,,1,0.0002,1,2.0,False,Correctly Predicted Safe,True,10.572687224669604,10.981343612334802,False,Correctly Predicted Safe,True,False
11,1,2.0,2,Kyle Massey,23.0,Lacey Schwimmer,11.39,0.0,99.98,,2,0.0002,2,4.0,False,Correctly Predicted Safe,True,10.13215859030837,10.761079295154186,False,Correctly Predicted Safe,True,False
11,1,2.0,4,Brandy,23.0,Maksim Chmerkoskiy,11.39,0.0,99.98,,3,0.0002,3,5.0,False,Correctly Predicted Safe,True,10.13215859030837,10.761079295154186,False,Correctly Predicted Safe,True,False
11,1,4.0,6,Rick Fox,22.0,Cheryl Burke,11.16,0.0,99.98,,6,0.0002,4,10.0,False,Correctly Predicted Safe,True,9.691629955947137,10.42581497797357,False,Correctly Predicted Safe,True,False
11,1,5.0,5,Kurt Warner,19.0,Anna Trebunskaya,11.39,0.0,99.98,,5,0.0002,5,10.0,False,Correctly Predicted Safe,True,8.370044052863436,9.880022026431718,False,Correctly Predicted Safe,True,False
11,1,5.0,7,Audrina Patridge,19.0,Tony Dovolani,9.56,0.0,99.98,,7,0.0002,7,12.0,False,Correctly Predicted Safe,True,8.370044052863436,8.965022026431718,False,Correctly Predicted Safe,True,False
11,1,7.0,8,Florence Henderson,18.0,Corky Ballas,7.86,0.0,99.98,,8,0.0002,8,15.0,False,Correctly Predicted Safe,True,7.929515418502203,7.894757709251102,False,Correctly Predicted Safe,True,False
11,1,7.0,3,Bristol Palin,18.0,Mark Ballas,11.39,0.0,99.98,,4,0.0002,6,11.0,False,Correctly Predicted Safe,True,7.929515418502203,9.659757709251101,False,Correctly Predicted Safe,True,False
11,1,9.0,11,Michael Bolton,16.0,Chelsie Hightower,2.7,0.0,99.98,,11,0.0002,11,20.0,False,Correctly Predicted Safe,True,7.048458149779736,4.874229074889868,False,Correctly Predicted Safe,True,False
11,1,10.0,12,David Hasselhoff,15.0,Kym Johnson,1.0,0.0,10.05,,12,0.8995,12,22.0,True,Correctly Predicted Eliminated,True,6.607929515418502,3.803964757709251,True,Correctly Predicted Eliminated,True,True
11,1,10.0,10,Margaret Cho,15.0,Louis van Amstel,4.5,0.01,99.99,,10,0.0002,10,20.0,False,Correctly Predicted Safe,True,6.607929515418502,5.553964757709251,False,Correctly Predicted Safe,True,False
11,1,10.0,9,The Situation,15.0,Karina Smirnoff,6.26,0.01,99.99,,9,0.0002,9,19.0,False,Correctly Predicted Safe,True,6.607929515418502,6.433964757709251,False,Correctly Predicted Safe,True,False
11,2,1.0,1,Jennifer Grey,24.0,Derek Hough,12.5,0.0,100.0,,1,0.0,1,2.0,False,Correctly Predicted Safe,True,10.85972850678733,11.679864253393665,False,Correctly Predicted Safe,True,False
11,2,2.0,7,Audrina Patridge,23.0,Tony Dovolani,9.12,0.0,100.0,,7,0.0,7,9.0,False,Correctly Predicted Safe,True,10.407239819004525,9.763619909502262,False,Correctly Predicted Safe,True,False
11,2,3.0,2,Kyle Massey,22.0,Lacey Schwimmer,12.5,0.0,100.0,,5,0.0,2,8.0,False,Correctly Predicted Safe,True,9.95475113122172,11.22737556561086,False,Correctly Predicted Safe,True,False
11,2,3.0,3,Bristol Palin,22.0,Mark Ballas,12.5,0.0,100.0,,2,0.0,3,5.0,False,Correctly Predicted Safe,True,9.95475113122172,11.22737556561086,False,Correctly Predicted Safe,True,False
11,2,5.0,6,Rick Fox,21.0,Cheryl Burke,11.32,0.0,100.0,,6,0.0,6,11.0,False,Correctly Predicted Safe,True,9.502262443438914,10.411131221719458,False,Correctly Predicted Safe,True,False
11,2,5.0,5,Kurt Warner,21.0,Anna Trebunskaya,12.5,0.0,100.0,,3,0.0,4,8.0,False,Correctly Predicted Safe,True,9.502262443438914,11.001131221719458,False,Correctly Predicted Safe,True,False
11,2,5.0,4,Brandy,21.0,Maksim Chmerkoskiy,12.5,0.0,100.0,,4,0.0,5,9.0,False,Correctly Predicted Safe,True,9.502262443438914,11.001131221719458,False,Correctly Predicted Safe,True,False
11,2,8.0,8,Florence Henderson,19.0,Corky Ballas,7.26,0.0,100.0,,8,0.0,8,16.0,False,Correctly Predicted Safe,True,8.597285067873303,7.928642533936651,False,Correctly Predicted Safe,True,False
11,2,9.0,10,Margaret Cho,18.0,Louis van Amstel,3.15,0.0,100.0,,10,0.0,10,19.0,False,Correctly Predicted Safe,True,8.144796380090497,5.647398190045249,False,Correctly Predicted Safe,True,False
11,2,9.0,9,The Situation,18.0,Karina Smirnoff,5.23,0.0,100.0,,9,0.0,9,18.0,False,Correctly Predicted Safe,True,8.144796380090497,6.687398190045249,False,Correctly Predicted Safe,True,False
11,2,11.0,11,Michael Bolton,12.0,Chelsie Hightower,1.41,0.0,12.74,,11,0.8726,11,22.0,True,Correctly Predicted Eliminated,True,5.429864253393665,3.4199321266968328,True,Correctly Predicted Eliminated,True,True
11,3,1.0,7,Audrina Patridge,26.0,Tony Dovolani,8.44,0.0,100.0,,7,0.0,7,8.0,False,Correctly Predicted Safe,True,11.76470588235294,10.10235294117647,False,Correctly Predicted Safe,True,False
11,3,2.0,1,Jennifer Grey,24.0,Derek Hough,13.84,0.0,100.0,,1,0.0,1,3.0,False,Correctly Predicted Safe,True,10.85972850678733,12.349864253393665,False,Correctly Predicted Safe,True,False
11,3,2.0,6,Rick Fox,24.0,Cheryl Burke,11.08,0.0,100.0,,6,0.0,6,8.0,False,Correctly Predicted Safe,True,10.85972850678733,10.969864253393666,False,Correctly Predicted Safe,True,False
11,3,2.0,4,Brandy,24.0,Maksim Chmerkoskiy,13.84,0.0,100.0,,2,0.0,2,4.0,False,Correctly Predicted Safe,True,10.85972850678733,12.349864253393665,False,Correctly Predicted Safe,True,False
11,3,5.0,2,Kyle Massey,23.0,Lacey Schwimmer,13.84,0.0,100.0,,3,0.0,3,8.0,False,Correctly Predicted Safe,True,10.407239819004525,12.123619909502263,False,Correctly Predicted Safe,True,False
11,3,5.0,5,Kurt Warner,23.0,Anna Trebunskaya,13.66,0.0,100.0,,5,0.0,4,10.0,False,Correctly Predicted Safe,True,10.407239819004525,12.033619909502264,False,Correctly Predicted Safe,True,False
11,3,7.0,8,Florence Henderson,20.0,Corky Ballas,6.3,0.0,100.0,,8,0.0,8,15.0,False,Correctly Predicted Safe,True,9.049773755656108,7.674886877828055,False,Correctly Predicted Safe,True,False
11,3,7.0,9,The Situation,20.0,Karina Smirnoff,3.78,0.0,100.0,,9,0.0,9,16.0,False,Correctly Predicted Safe,True,9.049773755656108,6.414886877828054,False,Correctly Predicted Safe,True,False
11,3,9.0,3,Bristol Palin,19.0,Mark Ballas,13.84,0.0,100.0,,4,0.0,5,13.0,False,Correctly Predicted Safe,True,8.597285067873303,11.218642533936652,False,Correctly Predicted Safe,True,False
11,3,10.0,10,Margaret Cho,18.0,Louis van Amstel,1.39,0.0,11.85,,10,0.8815,10,20.0,True,Correctly Predicted Eliminated,True,8.144796380090497,4.767398190045249,True,Correctly Predicted Eliminated,True,True
11,4,1.0,1,Jennifer Grey,28.0,Derek Hough,15.4,0.0,100.0,,2,0.0,1,3.0,False,Correctly Predicted Safe,True,15.64245810055866,15.52122905027933,False,Correctly Predicted Safe,True,False
11,4,2.0,4,Brandy,24.0,Maksim Chmerkoskiy,15.4,0.0,100.0,,3,0.0,2,5.0,False,Correctly Predicted Safe,True,13.40782122905028,14.40391061452514,False,Correctly Predicted Safe,True,False
11,4,3.0,7,Audrina Patridge,23.0,Tony Dovolani,7.26,0.0,100.0,,7,0.0,7,10.0,False,Correctly Predicted Safe,True,12.849162011173185,10.054581005586591,False,Correctly Predicted Safe,True,False
11,4,4.0,2,Kyle Massey,20.0,Lacey Schwimmer,15.4,0.0,100.0,,4,0.0,3,8.0,False,Correctly Predicted Safe,True,11.1731843575419,13.286592178770949,False,Correctly Predicted Safe,True,False
11,4,5.0,6,Rick Fox,19.5,Cheryl Burke,10.65,0.0,100.0,,6,0.0,6,11.0,False,Correctly Predicted Safe,True,10.893854748603351,10.771927374301676,False,Correctly Predicted Safe,True,False
11,4,6.0,8,Florence Henderson,17.5,Corky Ballas,4.66,0.0,100.0,,8,0.0,8,14.0,False,Correctly Predicted Safe,True,9.776536312849162,7.218268156424581,False,Correctly Predicted Safe,True,False
11,4,7.0,5,Kurt Warner,17.0,Anna Trebunskaya,13.94,0.0,100.0,,5,0.0,5,12.0,False,Correctly Predicted Safe,True,9.497206703910614,11.718603351955306,False,Correctly Predicted Safe,True,False
11,4,8.0,3,Bristol Palin,16.0,Mark Ballas,15.4,0.0,100.0,,1,0.0,4,9.0,False,Correctly Predicted Safe,True,8.938547486033519,12.16927374301676,False,Correctly Predicted Safe,True,False
11,4,9.0,9,The Situation,14.0,Karina Smirnoff,1.88,0.0,14.39,,9,0.8561,9,18.0,True,Correctly Predicted Eliminated,True,7.82122905027933,4.850614525139665,True,Correctly Predicted Eliminated,True,True
11,5,1.0,4,Brandy,27.0,Maksim Chmerkoskiy,16.95,0.0,97.78,,4,0.0222,1,5.0,False,Correctly Predicted Safe,True,14.835164835164836,15.892582417582418,False,Correctly Predicted Safe,True,False
11,5,2.0,1,Jennifer Grey,25.0,Derek Hough,17.61,0.0,97.78,,1,0.0222,2,3.0,False,Correctly Predicted Safe,True,13.736263736263737,15.673131868131868,False,Correctly Predicted Safe,True,False
11,5,3.0,6,Rick Fox,24.0,Cheryl Burke,9.42,0.0,97.78,,6,0.0222,6,9.0,False,Correctly Predicted Safe,True,13.186813186813188,11.303406593406594,False,Correctly Predicted Safe,True,False
11,5,3.0,5,Kurt Warner,24.0,Anna Trebunskaya,13.33,0.0,97.78,,5,0.0222,5,8.0,False,Correctly Predicted Safe,True,13.186813186813188,13.258406593406594,False,Correctly Predicted Safe,True,False
11,5,5.0,7,Audrina Patridge,23.0,Tony Dovolani,5.6,0.0,97.78,,7,0.0222,7,12.0,False,Correctly Predicted Safe,True,12.637362637362637,9.118681318681318,False,Correctly Predicted Safe,True,False
11,5,6.0,8,Florence Henderson,21.0,Corky Ballas,1.88,0.0,13.45,,8,0.8655,8,14.0,True,Correctly Predicted Eliminated,True,11.538461538461538,6.7092307692307696,True,Correctly Predicted Eliminated,True,True
11,5,7.0,2,Kyle Massey,20.0,Lacey Schwimmer,17.61,0.56,98.34,,2,0.0222,3,9.0,False,Correctly Predicted Safe,True,10.989010989010989,14.299505494505494,False,Correctly Predicted Safe,True,False
11,5,8.0,3,Bristol Palin,18.0,Mark Ballas,17.61,1.66,99.44,,3,0.0222,4,11.0,False,Correctly Predicted Safe,True,9.89010989010989,13.750054945054945,False,Correctly Predicted Safe,True,False
11,6,1.0,4,Brandy,35.9999,Maksim Chmerkoskiy,16.79,0.0,89.81,,4,0.1019,3,5.0,False,Correctly Predicted Safe,False,17.391314849856983,17.09065742492849,False,Correctly Predicted Safe,True,False
11,6,2.0,7,Audrina Patridge,31.9998,Tony Dovolani,1.94,0.0,13.1,,7,0.869,7,9.0,False,Incorrectly Predicted Safe,False,15.45889285615942,8.69944642807971,True,Correctly Predicted Eliminated,True,True
11,6,3.0,6,Rick Fox,30.0,Cheryl Burke,7.22,0.98,90.78,,6,0.1019,6,9.0,False,Correctly Predicted Safe,False,14.49280263266591,10.856401316332954,False,Correctly Predicted Safe,True,False
11,6,4.0,2,Kyle Massey,29.9999,Lacey Schwimmer,20.32,0.98,90.78,,3,0.1019,1,7.0,False,Correctly Predicted Safe,False,14.492754323323801,17.4063771616619,False,Correctly Predicted Safe,True,False
11,6,5.0,1,Jennifer Grey,29.0,Derek Hough,20.32,1.46,91.26,,1,0.1019,2,6.0,False,Correctly Predicted Safe,False,14.009709211577045,17.164854605788523,False,Correctly Predicted Safe,True,False
11,6,6.0,3,Bristol Palin,27.9998,Mark Ballas,20.32,1.94,91.75,,2,0.1019,4,8.0,False,Correctly Predicted Safe,False,13.526519171803963,16.92325958590198,False,Correctly Predicted Safe,True,False
11,6,7.0,5,Kurt Warner,21.9999,Anna Trebunskaya,13.08,4.84,94.65,,5,0.1019,5,12.0,True,Incorrectly Predicted Eliminated,False,10.628006954612891,11.854003477306446,False,Correctly Predicted Safe,True,False
11,7,1.0,1,Jennifer Grey,36.5,Derek Hough,23.85,0.0,98.54,,1,0.0146,1,2.0,False,Correctly Predicted Safe,True,17.505995203836928,20.677997601918463,False,Correctly Predicted Safe,True,False
11,7,1.0,4,Brandy,36.5,Maksim Chmerkoskiy,16.27,0.0,98.54,,4,0.0146,4,5.0,False,Correctly Predicted Safe,True,17.505995203836928,16.887997601918464,False,Correctly Predicted Safe,True,False
11,7,3.0,5,Kurt Warner,35.0,Anna Trebunskaya,9.63,0.0,98.54,,5,0.0146,5,8.0,False,Correctly Predicted Safe,True,16.786570743405278,13.20828537170264,False,Correctly Predicted Safe,True,False
11,7,4.0,6,Rick Fox,34.5,Cheryl Burke,2.87,0.0,16.78,,6,0.8322,6,10.0,True,Correctly Predicted Eliminated,True,16.546762589928058,9.70838129496403,True,Correctly Predicted Eliminated,True,True
11,7,5.0,2,Kyle Massey,33.5,Lacey Schwimmer,23.85,0.49,99.03,,2,0.0146,2,7.0,False,Correctly Predicted Safe,True,16.06714628297362,19.95857314148681,False,Correctly Predicted Safe,True,False
11,7,6.0,3,Bristol Palin,32.5,Mark Ballas,23.54,0.97,99.51,,3,0.0146,3,9.0,False,Correctly Predicted Safe,True,15.587529976019185,19.56376498800959,False,Correctly Predicted Safe,True,False
11,8,1.0,1,Jennifer Grey,28.5,Derek Hough,29.18,0.0,99.61,,2,0.0039,1,3.0,False,Correctly Predicted Safe,True,21.50943396226415,25.344716981132073,False,Correctly Predicted Safe,True,False
11,8,1.0,4,Brandy,28.5,Maksim Chmerkoskiy,13.18,0.0,99.61,,4,0.0039,4,5.0,False,Correctly Predicted Safe,True,21.50943396226415,17.344716981132073,False,Correctly Predicted Safe,True,False
11,8,3.0,2,Kyle Massey,28.0,Lacey Schwimmer,29.18,0.0,99.61,,1,0.0039,2,4.0,False,Correctly Predicted Safe,True,21.132075471698116,25.156037735849058,False,Correctly Predicted Safe,True,False
11,8,4.0,5,Kurt Warner,24.0,Anna Trebunskaya,4.44,0.0,21.88,,5,0.7812,5,9.0,True,Correctly Predicted Eliminated,True,18.11320754716981,11.276603773584906,True,Correctly Predicted Eliminated,True,True
11,8,5.0,3,Bristol Palin,23.5,Mark Ballas,24.01,0.39,100.0,,3,0.0039,3,8.0,False,Correctly Predicted Safe,True,17.735849056603772,20.872924528301887,False,Correctly Predicted Safe,True,False
11,9,1.0,1,Jennifer Grey,30.0,Derek Hough,37.55,0.0,98.24,,1,0.0176,1,2.0,False,Correctly Predicted Safe,False,26.31578947368421,31.9328947368421,False,Correctly Predicted Safe,True,False
11,9,2.0,2,Kyle Massey,29.0,Lacey Schwimmer,35.51,0.0,98.24,,2,0.0176,2,4.0,False,Correctly Predicted Safe,False,25.438596491228072,30.474298245614037,False,Correctly Predicted Safe,True,False
11,9,3.0,4,Brandy,28.5,Maksim Chmerkoskiy,5.63,0.0,24.99,,4,0.7501,4,7.0,False,Incorrectly Predicted Safe,False,25.0,15.315,True,Correctly Predicted Eliminated,True,True
11,9,4.0,3,Bristol Palin,26.5,Mark Ballas,21.31,1.76,100.0,,3,0.0176,3,7.0,True,Incorrectly Predicted Eliminated,False,23.24561403508772,22.277807017543857,False,Correctly Predicted Safe,True,False
11,10,1.0,1,Jennifer Grey,30.0,Derek Hough,53.72,30.53,100.0,,1,0.3053,1,2.0,False,Correctly Predicted Safe,True,36.1446654088323,44.932332704416154,False,Correctly Predicted Safe,True,False
11,10,2.0,2,Kyle Massey,27.3332,Lacey Schwimmer,36.03,0.0,51.6,,2,0.484,2,4.0,True,Correctly Predicted Eliminated,True,32.931645618423175,34.48082280921159,True,Correctly Predicted Eliminated,True,True
11,10,3.0,3,Bristol Palin,25.666600000000003,Mark Ballas,10.25,0.0,35.73,,3,0.6427,3,6.0,True,Correctly Predicted Eliminated,True,30.92368897274451,20.586844486372257,True,Correctly Predicted Eliminated,True,True
12,2,2.0,1,Hines Ward,44.0,Kym Johnson,12.49,0.0,100.0,,5,0.0,2,7.0,False,Correctly Predicted Safe,True,10.401891252955082,11.445945626477542,False,Correctly Predicted Safe,True,False
12,2,4.0,7,Chris Jericho,42.0,Cheryl Burke,9.17,0.0,100.0,,7,0.0,7,11.0,False,Correctly Predicted Safe,True,9.929078014184398,9.5495390070922,False,Correctly Predicted Safe,True,False
12,2,4.0,5,Romeo,42.0,Chelsie Hightower,12.49,0.0,100.0,,1,0.0,4,5.0,False,Correctly Predicted Safe,True,9.929078014184398,11.2095390070922,False,Correctly Predicted Safe,True,False
12,2,1.0,4,Ralph Macchio,45.0,Karina Smirnoff,12.49,0.0,100.0,,2,0.0,1,3.0,False,Correctly Predicted Safe,True,10.638297872340425,11.564148936170213,False,Correctly Predicted Safe,True,False
12,2,3.0,2,Kirstie Alley,43.0,Maksim Chmerkoskiy,12.49,0.0,100.0,,3,0.0,3,6.0,False,Correctly Predicted Safe,True,10.16548463356974,11.327742316784871,False,Correctly Predicted Safe,True,False
12,2,7.0,6,Kendra Wilkinson,37.0,Louis van Amstel,11.4,0.0,100.0,,6,0.0,6,13.0,False,Correctly Predicted Safe,True,8.747044917257684,10.073522458628842,False,Correctly Predicted Safe,True,False
12,2,6.0,3,Chelsea Kane,39.0,Mark Ballas,12.49,0.0,100.0,,4,0.0,5,10.0,False,Correctly Predicted Safe,True,9.219858156028367,10.854929078014184,False,Correctly Predicted Safe,True,False
12,2,8.0,8,Petra Nemcova,36.0,Dmitry Chaplin,7.27,0.0,100.0,,8,0.0,8,16.0,False,Correctly Predicted Safe,True,8.51063829787234,7.89031914893617,False,Correctly Predicted Safe,True,False
12,2,9.0,9,Sugar Ray Leonard,34.0,Anna Trebunskaya,5.24,0.0,100.0,,9,0.0,9,18.0,False,Correctly Predicted Safe,True,8.037825059101655,6.638912529550828,False,Correctly Predicted Safe,True,False
12,2,11.0,11,Mike Catherwood,30.0,Lacey Schwimmer,1.2,0.0,11.08,,11,0.8892,11,22.0,True,Correctly Predicted Eliminated,True,7.092198581560284,4.146099290780142,True,Correctly Predicted Eliminated,True,True
12,2,10.0,10,Wendy Williams,31.0,Tony Dovolani,3.25,0.0,100.0,,10,0.0,10,20.0,False,Correctly Predicted Safe,True,7.328605200945626,5.289302600472813,False,Correctly Predicted Safe,True,False
12,3,1.0,1,Hines Ward,25.0,Kym Johnson,13.81,0.0,100.0,,1,0.0,1,2.0,False,Correctly Predicted Safe,True,11.682242990654206,12.746121495327102,False,Correctly Predicted Safe,True,False
12,3,1.0,8,Petra Nemcova,25.0,Dmitry Chaplin,5.92,0.0,100.0,,8,0.0,8,9.0,False,Correctly Predicted Safe,True,11.682242990654206,8.801121495327102,False,Correctly Predicted Safe,True,False
12,3,3.0,3,Chelsea Kane,23.0,Mark Ballas,13.81,0.0,100.0,,2,0.0,2,5.0,False,Correctly Predicted Safe,True,10.74766355140187,12.278831775700935,False,Correctly Predicted Safe,True,False
12,3,3.0,6,Kendra Wilkinson,23.0,Louis van Amstel,11.07,0.0,100.0,,6,0.0,6,9.0,False,Correctly Predicted Safe,True,10.74766355140187,10.908831775700936,False,Correctly Predicted Safe,True,False
12,3,5.0,4,Ralph Macchio,21.0,Karina Smirnoff,13.81,0.0,100.0,,3,0.0,3,8.0,False,Correctly Predicted Safe,True,9.813084112149532,11.811542056074767,False,Correctly Predicted Safe,True,False
12,3,5.0,2,Kirstie Alley,21.0,Maksim Chmerkoskiy,13.81,0.0,100.0,,4,0.0,4,9.0,False,Correctly Predicted Safe,True,9.813084112149532,11.811542056074767,False,Correctly Predicted Safe,True,False
12,3,5.0,7,Chris Jericho,21.0,Cheryl Burke,8.69,0.0,100.0,,7,0.0,7,12.0,False,Correctly Predicted Safe,True,9.813084112149532,9.251542056074765,False,Correctly Predicted Safe,True,False
12,3,8.0,9,Sugar Ray Leonard,20.0,Anna Trebunskaya,3.73,0.0,100.0,,9,0.0,9,17.0,False,Correctly Predicted Safe,True,9.345794392523365,6.5378971962616825,False,Correctly Predicted Safe,True,False
12,3,8.0,5,Romeo,20.0,Chelsie Hightower,13.78,0.0,100.0,,5,0.0,5,13.0,False,Correctly Predicted Safe,True,9.345794392523365,11.562897196261682,False,Correctly Predicted Safe,True,False
12,3,10.0,10,Wendy Williams,15.0,Tony Dovolani,1.54,0.0,12.98,,10,0.8702,10,20.0,True,Correctly Predicted Eliminated,True,7.009345794392523,4.274672897196261,True,Correctly Predicted Eliminated,True,True
12,4,1.0,3,Chelsea Kane,26.0,Mark Ballas,15.44,0.0,98.53,,2,0.0147,1,3.0,False,Correctly Predicted Safe,True,12.62135922330097,14.030679611650484,False,Correctly Predicted Safe,True,False
12,4,2.0,4,Ralph Macchio,25.0,Karina Smirnoff,15.44,0.0,98.53,,3,0.0147,2,5.0,False,Correctly Predicted Safe,True,12.135922330097088,13.787961165048543,False,Correctly Predicted Safe,True,False
